Student ID,student_name,gender,year,school_name,reading_score,maths_score,School ID,type,size,budget,spending_bins
36111,Christina Wagner,F,11,Ford High School,79,51,13,Government,2739,1763916,$630-645
36112,Mrs. Chelsea Roberts MD,F,9,Ford High School,51,55,13,Government,2739,1763916,$630-645
36113,Anthony Payne,M,10,Ford High School,54,98,13,Government,2739,1763916,$630-645
36114,Heidi Thompson,F,12,Ford High School,91,47,13,Government,2739,1763916,$630-645
36115,Colleen Edwards,F,9,Ford High School,80,53,13,Government,2739,1763916,$630-645
36116,Andrew Hill,M,9,Ford High School,57,73,13,Government,2739,1763916,$630-645
36117,Summer Holt,F,9,Ford High School,90,52,13,Government,2739,1763916,$630-645
36118,Carlos Gonzalez,M,12,Ford High School,66,70,13,Government,2739,1763916,$630-645
36119,Kelly Bowman,F,11,Ford High School,84,64,13,Government,2739,1763916,$630-645
36120,Arthur Brown,M,12,Ford High School,86,80,13,Government,2739,1763916,$630-645
36121,Jasmine Lee,F,12,Ford High School,49,85,13,Government,2739,1763916,$630-645
36122,Kimberly Gonzalez,F,11,Ford High School,55,72,13,Government,2739,1763916,$630-645
36123,Joseph Floyd,M,12,Ford High School,72,94,13,Government,2739,1763916,$630-645
36124,Brianna Diaz,F,12,Ford High School,87,48,13,Government,2739,1763916,$630-645
36125,Chelsea Turner,F,11,Ford High School,97,72,13,Government,2739,1763916,$630-645
36126,Aaron Anderson,M,9,Ford High School,40,78,13,Government,2739,1763916,$630-645
36127,Andrew Harris,M,11,Ford High School,61,79,13,Government,2739,1763916,$630-645
36128,Kathy Allen,F,9,Ford High School,72,85,13,Government,2739,1763916,$630-645
36129,Gloria Hoover,F,9,Ford High School,91,52,13,Government,2739,1763916,$630-645
36130,Donald Stone,M,11,Ford High School,64,97,13,Government,2739,1763916,$630-645
36131,Julie Sharp,F,12,Ford High School,81,46,13,Government,2739,1763916,$630-645
36132,Ms. Debra Brown,F,10,Ford High School,73,88,13,Government,2739,1763916,$630-645
36133,Micheal Montgomery,M,12,Ford High School,70,76,13,Government,2739,1763916,$630-645
36134,Heidi Day,F,9,Ford High School,72,79,13,Government,2739,1763916,$630-645
36135,Edward Coleman,M,11,Ford High School,96,92,13,Government,2739,1763916,$630-645
36136,Jessica Brown,F,12,Ford High School,40,63,13,Government,2739,1763916,$630-645
36137,Jacqueline Soto,F,12,Ford High School,48,64,13,Government,2739,1763916,$630-645
36138,Juan Rodriguez,M,11,Ford High School,80,63,13,Government,2739,1763916,$630-645
36139,Christopher Roberts,M,11,Ford High School,96,69,13,Government,2739,1763916,$630-645
36140,James Lawson,M,11,Ford High School,57,45,13,Government,2739,1763916,$630-645
36141,Timothy Harris,M,12,Ford High School,62,75,13,Government,2739,1763916,$630-645
36142,Ashley Mclaughlin,F,10,Ford High School,47,95,13,Government,2739,1763916,$630-645
36143,Jason Wilcox,M,12,Ford High School,86,73,13,Government,2739,1763916,$630-645
36144,Michael Brown,M,12,Ford High School,97,46,13,Government,2739,1763916,$630-645
36145,Paula Kelly,F,9,Ford High School,47,54,13,Government,2739,1763916,$630-645
36146,Casey Riley,M,9,Ford High School,76,43,13,Government,2739,1763916,$630-645
36147,Richard Payne,M,9,Ford High School,88,59,13,Government,2739,1763916,$630-645
36148,Maria Bird,F,11,Ford High School,82,40,13,Government,2739,1763916,$630-645
36149,Lori Jacobson,F,11,Ford High School,60,63,13,Government,2739,1763916,$630-645
36150,Ronald Hughes,M,9,Ford High School,87,94,13,Government,2739,1763916,$630-645
36151,Deborah Weaver,F,9,Ford High School,90,94,13,Government,2739,1763916,$630-645
36152,Lisa Morales,F,10,Ford High School,86,96,13,Government,2739,1763916,$630-645
36153,Mark Gardner,M,12,Ford High School,60,93,13,Government,2739,1763916,$630-645
36154,Jennifer Marshall,F,9,Ford High School,75,72,13,Government,2739,1763916,$630-645
36155,Stephen Chandler,M,10,Ford High School,84,76,13,Government,2739,1763916,$630-645
36156,Richard Jones,M,9,Ford High School,86,41,13,Government,2739,1763916,$630-645
36157,Alyssa Harmon,F,9,Ford High School,76,77,13,Government,2739,1763916,$630-645
36158,Maria Jenkins,F,11,Ford High School,64,98,13,Government,2739,1763916,$630-645
36159,Janice Foster,F,10,Ford High School,64,59,13,Government,2739,1763916,$630-645
36160,Larry Johnson,M,9,Ford High School,74,86,13,Government,2739,1763916,$630-645
36161,Margaret Morris,F,10,Ford High School,97,56,13,Government,2739,1763916,$630-645
36162,Erika Dunn,F,10,Ford High School,95,97,13,Government,2739,1763916,$630-645
36163,William Griffith,M,9,Ford High School,40,47,13,Government,2739,1763916,$630-645
36164,Jonathan Barnes,M,9,Ford High School,81,60,13,Government,2739,1763916,$630-645
36165,Vicki Santos PhD,F,10,Ford High School,70,89,13,Government,2739,1763916,$630-645
36166,John Scott,M,10,Ford High School,62,70,13,Government,2739,1763916,$630-645
36167,Justin Pham,M,12,Ford High School,86,84,13,Government,2739,1763916,$630-645
36168,Jennifer Shaw,F,11,Ford High School,94,86,13,Government,2739,1763916,$630-645
36169,Christopher Scott,M,9,Ford High School,76,72,13,Government,2739,1763916,$630-645
36170,Debra Douglas,F,12,Ford High School,48,81,13,Government,2739,1763916,$630-645
36171,Douglas Adams,M,9,Ford High School,97,99,13,Government,2739,1763916,$630-645
36172,Gavin Foley,M,9,Ford High School,54,66,13,Government,2739,1763916,$630-645
36173,Calvin Marshall,M,10,Ford High School,87,81,13,Government,2739,1763916,$630-645
36174,Ashley Yu,F,11,Ford High School,83,56,13,Government,2739,1763916,$630-645
36175,Charles Moore,M,10,Ford High School,85,42,13,Government,2739,1763916,$630-645
36176,Jimmy Zuniga,M,11,Ford High School,66,71,13,Government,2739,1763916,$630-645
36177,Jessica Parker,F,10,Ford High School,48,45,13,Government,2739,1763916,$630-645
36178,Latoya Allen,F,11,Ford High School,67,65,13,Government,2739,1763916,$630-645
36179,Tony Robertson II,M,9,Ford High School,53,94,13,Government,2739,1763916,$630-645
36180,Shannon Edwards,F,9,Ford High School,52,59,13,Government,2739,1763916,$630-645
36181,Leslie Bray,F,10,Ford High School,42,63,13,Government,2739,1763916,$630-645
36182,Jeffrey Nichols,M,12,Ford High School,52,76,13,Government,2739,1763916,$630-645
36183,Autumn Conner,F,12,Ford High School,61,90,13,Government,2739,1763916,$630-645
36184,Justin Tran,M,10,Ford High School,52,61,13,Government,2739,1763916,$630-645
36185,Arthur Davis,M,9,Ford High School,48,99,13,Government,2739,1763916,$630-645
36186,Joshua Espinoza,M,12,Ford High School,56,51,13,Government,2739,1763916,$630-645
36187,Erica Hamilton,F,10,Ford High School,77,96,13,Government,2739,1763916,$630-645
36188,Roy Patrick,M,10,Ford High School,67,43,13,Government,2739,1763916,$630-645
36189,Brooke Bell,F,12,Ford High School,56,50,13,Government,2739,1763916,$630-645
36190,Diamond Mcmahon,F,11,Ford High School,68,72,13,Government,2739,1763916,$630-645
36191,Laura Casey,F,9,Ford High School,41,92,13,Government,2739,1763916,$630-645
36192,Michele Jones,F,10,Ford High School,95,56,13,Government,2739,1763916,$630-645
36193,William Singleton,M,10,Ford High School,48,86,13,Government,2739,1763916,$630-645
36194,Aaron Acosta,M,12,Ford High School,89,52,13,Government,2739,1763916,$630-645
36195,Timothy Robinson,M,10,Ford High School,97,67,13,Government,2739,1763916,$630-645
36196,Eric Jones,M,9,Ford High School,66,63,13,Government,2739,1763916,$630-645
36197,Mark Hayes,M,10,Ford High School,76,63,13,Government,2739,1763916,$630-645
36198,Keith Bishop,M,11,Ford High School,83,56,13,Government,2739,1763916,$630-645
36199,Jesse Carrillo,M,11,Ford High School,69,42,13,Government,2739,1763916,$630-645
36200,Anthony Abbott,M,10,Ford High School,57,57,13,Government,2739,1763916,$630-645
36201,Rachel Brown,F,10,Ford High School,67,62,13,Government,2739,1763916,$630-645
36202,Gregory Harris,M,9,Ford High School,50,68,13,Government,2739,1763916,$630-645
36203,Lisa Whitehead,F,10,Ford High School,39,56,13,Government,2739,1763916,$630-645
36204,Kevin Rodriguez,M,10,Ford High School,46,58,13,Government,2739,1763916,$630-645
36205,Lisa Fisher,F,11,Ford High School,49,69,13,Government,2739,1763916,$630-645
36206,Theresa Campbell,F,11,Ford High School,59,39,13,Government,2739,1763916,$630-645
36207,Robert Sanchez,M,12,Ford High School,77,41,13,Government,2739,1763916,$630-645
36208,Linda Davis,F,9,Ford High School,89,43,13,Government,2739,1763916,$630-645
36209,Kevin Carey,M,9,Ford High School,53,85,13,Government,2739,1763916,$630-645
36210,Stacey Castro,F,9,Ford High School,65,39,13,Government,2739,1763916,$630-645
36211,Jennifer Harrington,F,11,Ford High School,90,58,13,Government,2739,1763916,$630-645
36212,Martin Crosby,M,10,Ford High School,59,66,13,Government,2739,1763916,$630-645
36213,Robert Park,M,10,Ford High School,43,90,13,Government,2739,1763916,$630-645
36214,Anthony Kelley,M,12,Ford High School,45,42,13,Government,2739,1763916,$630-645
36215,Douglas Davis,M,9,Ford High School,85,69,13,Government,2739,1763916,$630-645
36216,Christine Woods,F,9,Ford High School,91,56,13,Government,2739,1763916,$630-645
36217,Ryan Washington,M,11,Ford High School,43,69,13,Government,2739,1763916,$630-645
36218,Bryan Brown,M,9,Ford High School,48,69,13,Government,2739,1763916,$630-645
36219,Sarah Coleman,F,9,Ford High School,44,55,13,Government,2739,1763916,$630-645
36220,Sarah Ruiz,F,12,Ford High School,47,75,13,Government,2739,1763916,$630-645
36221,Daniel Johnson,M,10,Ford High School,76,64,13,Government,2739,1763916,$630-645
36222,Jennifer Hill,F,10,Ford High School,57,39,13,Government,2739,1763916,$630-645
36223,Edwin Wallace,M,9,Ford High School,46,72,13,Government,2739,1763916,$630-645
36224,Sara Cunningham,F,11,Ford High School,76,57,13,Government,2739,1763916,$630-645
36225,Diane Meyer,F,11,Ford High School,80,60,13,Government,2739,1763916,$630-645
36226,Terri Wells,F,10,Ford High School,84,92,13,Government,2739,1763916,$630-645
36227,Jesse Stone,M,12,Ford High School,75,58,13,Government,2739,1763916,$630-645
36228,Jeffrey Matthews,M,11,Ford High School,90,54,13,Government,2739,1763916,$630-645
36229,Jasmine Carey,F,11,Ford High School,60,73,13,Government,2739,1763916,$630-645
36230,Joanna Ferrell,F,11,Ford High School,47,92,13,Government,2739,1763916,$630-645
36231,Isaac Johnson,M,10,Ford High School,67,56,13,Government,2739,1763916,$630-645
36232,Zachary Smith,M,12,Ford High School,49,45,13,Government,2739,1763916,$630-645
36233,Donald Lam,M,9,Ford High School,66,70,13,Government,2739,1763916,$630-645
36234,Christine Trevino,F,11,Ford High School,56,64,13,Government,2739,1763916,$630-645
36235,David Stephens,M,9,Ford High School,60,88,13,Government,2739,1763916,$630-645
36236,Kim Martinez,F,10,Ford High School,75,73,13,Government,2739,1763916,$630-645
36237,Bianca Martin,F,9,Ford High School,51,74,13,Government,2739,1763916,$630-645
36238,Melanie Mann,F,9,Ford High School,69,85,13,Government,2739,1763916,$630-645
36239,Andrew Crawford,M,11,Ford High School,95,80,13,Government,2739,1763916,$630-645
36240,Michelle Mcdaniel,F,9,Ford High School,92,86,13,Government,2739,1763916,$630-645
36241,Ronald Cooley,M,9,Ford High School,89,95,13,Government,2739,1763916,$630-645
36242,Kimberly Hughes,F,9,Ford High School,73,62,13,Government,2739,1763916,$630-645
36243,Erika Smith,F,11,Ford High School,41,73,13,Government,2739,1763916,$630-645
36244,Stacey Bowen,F,9,Ford High School,68,87,13,Government,2739,1763916,$630-645
36245,Lindsey Maldonado,F,10,Ford High School,78,45,13,Government,2739,1763916,$630-645
36246,Kathleen Golden DDS,F,11,Ford High School,88,52,13,Government,2739,1763916,$630-645
36247,Amanda Williams,F,11,Ford High School,46,51,13,Government,2739,1763916,$630-645
36248,Stephen Rodriguez,M,12,Ford High School,85,96,13,Government,2739,1763916,$630-645
36249,Wesley Wilson,M,10,Ford High School,62,68,13,Government,2739,1763916,$630-645
36250,Christine Rodriguez,F,10,Ford High School,77,54,13,Government,2739,1763916,$630-645
36251,Thomas Miles,M,9,Ford High School,90,51,13,Government,2739,1763916,$630-645
36252,Brian Owens,M,10,Ford High School,75,69,13,Government,2739,1763916,$630-645
36253,Bridget Wilson,F,11,Ford High School,40,54,13,Government,2739,1763916,$630-645
36254,Elizabeth Tran,F,9,Ford High School,59,79,13,Government,2739,1763916,$630-645
36255,Christopher Harrison,M,12,Ford High School,72,82,13,Government,2739,1763916,$630-645
36256,Jasmine Pham,F,10,Ford High School,84,82,13,Government,2739,1763916,$630-645
36257,Ralph Elliott,M,11,Ford High School,80,40,13,Government,2739,1763916,$630-645
36258,Hannah Brown,F,12,Ford High School,72,62,13,Government,2739,1763916,$630-645
36259,Vanessa Henderson,F,10,Ford High School,47,89,13,Government,2739,1763916,$630-645
36260,Christopher George,M,12,Ford High School,49,57,13,Government,2739,1763916,$630-645
36261,Summer Duran,F,10,Ford High School,93,72,13,Government,2739,1763916,$630-645
36262,Sherry Martinez,F,11,Ford High School,66,68,13,Government,2739,1763916,$630-645
36263,Tiffany Mcdonald,F,10,Ford High School,61,45,13,Government,2739,1763916,$630-645
36264,Jennifer Miller,F,11,Ford High School,91,94,13,Government,2739,1763916,$630-645
36265,Colleen Williams,F,12,Ford High School,94,66,13,Government,2739,1763916,$630-645
36266,John Peck,M,9,Ford High School,68,86,13,Government,2739,1763916,$630-645
36267,Mark Mckinney,M,12,Ford High School,60,95,13,Government,2739,1763916,$630-645
36268,Devin Price,M,12,Ford High School,99,48,13,Government,2739,1763916,$630-645
36269,Miss Rachel West,F,10,Ford High School,79,77,13,Government,2739,1763916,$630-645
36270,Stephanie Shields,F,9,Ford High School,56,55,13,Government,2739,1763916,$630-645
36271,Carla Morales,F,11,Ford High School,76,86,13,Government,2739,1763916,$630-645
36272,Brent Davidson,M,12,Ford High School,67,56,13,Government,2739,1763916,$630-645
36273,Juan Lewis,M,9,Ford High School,47,43,13,Government,2739,1763916,$630-645
36274,Katelyn Ramos,F,9,Ford High School,68,61,13,Government,2739,1763916,$630-645
36275,Helen Chavez,F,11,Ford High School,55,95,13,Government,2739,1763916,$630-645
36276,Linda Bolton,F,10,Ford High School,44,62,13,Government,2739,1763916,$630-645
36277,Thomas Wright,M,10,Ford High School,76,95,13,Government,2739,1763916,$630-645
36278,Courtney Hubbard,F,12,Ford High School,64,64,13,Government,2739,1763916,$630-645
36279,Karen Davis,F,10,Ford High School,67,62,13,Government,2739,1763916,$630-645
36280,Amber Dudley,F,11,Ford High School,61,75,13,Government,2739,1763916,$630-645
36281,Brandy Mills,F,11,Ford High School,59,79,13,Government,2739,1763916,$630-645
36282,David Chan,M,11,Ford High School,52,73,13,Government,2739,1763916,$630-645
36283,Brandon Richards,M,11,Ford High School,91,92,13,Government,2739,1763916,$630-645
36284,Paula Vargas,F,11,Ford High School,40,62,13,Government,2739,1763916,$630-645
36285,Robin Sanchez,F,11,Ford High School,45,68,13,Government,2739,1763916,$630-645
36286,Olivia Leon,F,9,Ford High School,72,45,13,Government,2739,1763916,$630-645
36287,Donna Goodman,F,11,Ford High School,47,56,13,Government,2739,1763916,$630-645
36288,Melissa Schmidt,F,10,Ford High School,65,74,13,Government,2739,1763916,$630-645
36289,Sheryl Miranda,F,10,Ford High School,57,80,13,Government,2739,1763916,$630-645
36290,Tammy Ward,F,9,Ford High School,95,87,13,Government,2739,1763916,$630-645
36291,James Edwards,M,10,Ford High School,39,68,13,Government,2739,1763916,$630-645
36292,Jennifer Gomez,F,11,Ford High School,83,69,13,Government,2739,1763916,$630-645
36293,Sarah Gutierrez,F,9,Ford High School,43,85,13,Government,2739,1763916,$630-645
36294,Audrey Gardner,F,10,Ford High School,70,48,13,Government,2739,1763916,$630-645
36295,Deborah Williams,F,12,Ford High School,54,56,13,Government,2739,1763916,$630-645
36296,Jessica Griffith,F,11,Ford High School,43,55,13,Government,2739,1763916,$630-645
36297,James Wilson,M,12,Ford High School,56,65,13,Government,2739,1763916,$630-645
36298,Angela Davis,F,10,Ford High School,57,44,13,Government,2739,1763916,$630-645
36299,Jessica Lewis,F,9,Ford High School,45,64,13,Government,2739,1763916,$630-645
36300,Daniel Torres,M,9,Ford High School,54,69,13,Government,2739,1763916,$630-645
36301,Michaela Vazquez,F,9,Ford High School,41,72,13,Government,2739,1763916,$630-645
36302,Marc Smith,M,9,Ford High School,65,47,13,Government,2739,1763916,$630-645
36303,Marilyn Hunt,F,12,Ford High School,50,54,13,Government,2739,1763916,$630-645
36304,Cody Rivera,M,9,Ford High School,85,49,13,Government,2739,1763916,$630-645
36305,Jessica Knox,F,9,Ford High School,75,89,13,Government,2739,1763916,$630-645
36306,Andrew Lambert,M,9,Ford High School,79,70,13,Government,2739,1763916,$630-645
36307,Jessica Hoover DVM,F,11,Ford High School,54,80,13,Government,2739,1763916,$630-645
36308,Anthony Smith,M,12,Ford High School,59,89,13,Government,2739,1763916,$630-645
36309,Matthew Allison,M,11,Ford High School,95,60,13,Government,2739,1763916,$630-645
36310,Jennifer Singh,F,11,Ford High School,46,62,13,Government,2739,1763916,$630-645
36311,Robert Bell,M,9,Ford High School,71,70,13,Government,2739,1763916,$630-645
36312,Toni Graham DDS,F,12,Ford High School,68,99,13,Government,2739,1763916,$630-645
36313,Jack Rivera,M,9,Ford High School,94,46,13,Government,2739,1763916,$630-645
36314,Kristen Perez,F,9,Ford High School,65,43,13,Government,2739,1763916,$630-645
36315,Jason Brown,M,12,Ford High School,86,41,13,Government,2739,1763916,$630-645
36316,Melvin Garcia,M,10,Ford High School,60,69,13,Government,2739,1763916,$630-645
36317,Jonathan Quinn,M,12,Ford High School,67,66,13,Government,2739,1763916,$630-645
36318,Spencer Macdonald,M,12,Ford High School,91,56,13,Government,2739,1763916,$630-645
36319,Alan Martinez,M,11,Ford High School,73,83,13,Government,2739,1763916,$630-645
36320,Arthur Reyes,M,11,Ford High School,83,81,13,Government,2739,1763916,$630-645
36321,Tara Andrews,F,12,Ford High School,99,74,13,Government,2739,1763916,$630-645
36322,Gary Larson,M,11,Ford High School,90,92,13,Government,2739,1763916,$630-645
36323,Charles Jones,M,9,Ford High School,86,76,13,Government,2739,1763916,$630-645
36324,Natasha Cain,F,10,Ford High School,42,64,13,Government,2739,1763916,$630-645
36325,Joseph Patel MD,M,9,Ford High School,46,72,13,Government,2739,1763916,$630-645
36326,Nathaniel Molina DDS,M,9,Ford High School,62,85,13,Government,2739,1763916,$630-645
36327,Lauren Moore,F,9,Ford High School,84,60,13,Government,2739,1763916,$630-645
36328,Kelsey Bryant,F,9,Ford High School,89,47,13,Government,2739,1763916,$630-645
36329,Kathleen Bowman,F,9,Ford High School,99,46,13,Government,2739,1763916,$630-645
36330,Natalie Franklin,F,11,Ford High School,64,68,13,Government,2739,1763916,$630-645
36331,Steven Williams,M,11,Ford High School,65,70,13,Government,2739,1763916,$630-645
36332,Shirley Parks,F,10,Ford High School,46,73,13,Government,2739,1763916,$630-645
36333,Nicole Jones,F,12,Ford High School,64,87,13,Government,2739,1763916,$630-645
36334,Martin Case,M,10,Ford High School,94,58,13,Government,2739,1763916,$630-645
36335,Jeremiah Hunter,M,12,Ford High School,55,81,13,Government,2739,1763916,$630-645
36336,Frank Mcneil,M,11,Ford High School,56,56,13,Government,2739,1763916,$630-645
36337,Allison Gregory,F,12,Ford High School,43,81,13,Government,2739,1763916,$630-645
36338,Mary Hamilton,F,9,Ford High School,80,79,13,Government,2739,1763916,$630-645
36339,Emily Sandoval,F,11,Ford High School,94,46,13,Government,2739,1763916,$630-645
36340,Ms. Cheryl Fisher,F,9,Ford High School,91,89,13,Government,2739,1763916,$630-645
36341,Ray Hill,M,11,Ford High School,94,52,13,Government,2739,1763916,$630-645
36342,Samantha Williamson,F,11,Ford High School,72,95,13,Government,2739,1763916,$630-645
36343,Paul Sullivan,M,10,Ford High School,79,90,13,Government,2739,1763916,$630-645
36344,Marcus Harris,M,12,Ford High School,80,45,13,Government,2739,1763916,$630-645
36345,Jessica Harvey,F,10,Ford High School,81,44,13,Government,2739,1763916,$630-645
36346,Nicolas Crawford MD,M,10,Ford High School,43,53,13,Government,2739,1763916,$630-645
36347,Tony Ferguson,M,10,Ford High School,50,93,13,Government,2739,1763916,$630-645
36348,Joseph Diaz,M,9,Ford High School,59,98,13,Government,2739,1763916,$630-645
36349,Victoria Schmitt,F,10,Ford High School,65,87,13,Government,2739,1763916,$630-645
36350,Andrea Haley,F,12,Ford High School,79,69,13,Government,2739,1763916,$630-645
36351,Shaun Watson,M,11,Ford High School,64,88,13,Government,2739,1763916,$630-645
36352,Chad Baker,M,11,Ford High School,82,61,13,Government,2739,1763916,$630-645
36353,Edward Conway,M,9,Ford High School,52,60,13,Government,2739,1763916,$630-645
36354,Craig Sampson,M,10,Ford High School,49,56,13,Government,2739,1763916,$630-645
36355,Heather Merritt,F,10,Ford High School,92,70,13,Government,2739,1763916,$630-645
36356,Zachary Leon,M,9,Ford High School,61,48,13,Government,2739,1763916,$630-645
36357,Jeffrey Lin,M,9,Ford High School,81,99,13,Government,2739,1763916,$630-645
36358,Wendy Owens DVM,F,12,Ford High School,90,60,13,Government,2739,1763916,$630-645
36359,Felicia Wallace,F,11,Ford High School,96,66,13,Government,2739,1763916,$630-645
36360,Deborah Robbins,F,12,Ford High School,52,45,13,Government,2739,1763916,$630-645
36361,Justin Freeman,M,11,Ford High School,65,74,13,Government,2739,1763916,$630-645
36362,Michelle Shepherd,F,12,Ford High School,71,49,13,Government,2739,1763916,$630-645
36363,James Moore,M,9,Ford High School,81,55,13,Government,2739,1763916,$630-645
36364,Ann Gonzalez,F,10,Ford High School,42,46,13,Government,2739,1763916,$630-645
36365,Sonia Berger,F,12,Ford High School,81,41,13,Government,2739,1763916,$630-645
36366,Casey Fuentes,M,11,Ford High School,78,80,13,Government,2739,1763916,$630-645
36367,Jeffrey Glenn,M,10,Ford High School,72,58,13,Government,2739,1763916,$630-645
36368,Sara Lee,F,12,Ford High School,79,68,13,Government,2739,1763916,$630-645
36369,Joseph Short,M,9,Ford High School,69,82,13,Government,2739,1763916,$630-645
36370,Linda Vazquez,F,10,Ford High School,90,74,13,Government,2739,1763916,$630-645
36371,Cynthia Williams,F,10,Ford High School,76,96,13,Government,2739,1763916,$630-645
36372,Connor Harris,M,11,Ford High School,83,89,13,Government,2739,1763916,$630-645
36373,Benjamin Stevenson,M,9,Ford High School,70,83,13,Government,2739,1763916,$630-645
36374,Benjamin Salazar,M,12,Ford High School,47,79,13,Government,2739,1763916,$630-645
36375,Christopher Kent,M,10,Ford High School,55,47,13,Government,2739,1763916,$630-645
36376,Amber Hunter,F,10,Ford High School,81,98,13,Government,2739,1763916,$630-645
36377,Kevin Edwards,M,9,Ford High School,82,54,13,Government,2739,1763916,$630-645
36378,Julie Torres,F,11,Ford High School,70,63,13,Government,2739,1763916,$630-645
36379,Brandi Schmidt,F,12,Ford High School,88,72,13,Government,2739,1763916,$630-645
36380,Kathleen Davis,F,9,Ford High School,81,43,13,Government,2739,1763916,$630-645
36381,Thomas Wolf,M,9,Ford High School,62,68,13,Government,2739,1763916,$630-645
36382,Samantha Mitchell,F,10,Ford High School,60,97,13,Government,2739,1763916,$630-645
36383,David Perez,M,11,Ford High School,86,58,13,Government,2739,1763916,$630-645
36384,Carrie Arellano,F,10,Ford High School,67,82,13,Government,2739,1763916,$630-645
36385,Andrea Hall,F,9,Ford High School,59,81,13,Government,2739,1763916,$630-645
36386,Patrick Chang,M,11,Ford High School,89,58,13,Government,2739,1763916,$630-645
36387,Troy Savage,M,11,Ford High School,90,70,13,Government,2739,1763916,$630-645
36388,Jason Harris,M,11,Ford High School,72,79,13,Government,2739,1763916,$630-645
36389,Amanda Anderson,F,9,Ford High School,64,49,13,Government,2739,1763916,$630-645
36390,Michele Frazier,F,9,Ford High School,59,72,13,Government,2739,1763916,$630-645
36391,Chad Gonzalez,M,11,Ford High School,91,70,13,Government,2739,1763916,$630-645
36392,Jennifer Beard,F,11,Ford High School,67,50,13,Government,2739,1763916,$630-645
36393,Jennifer Snyder,F,11,Ford High School,68,82,13,Government,2739,1763916,$630-645
36394,Bryce Walker,M,12,Ford High School,89,60,13,Government,2739,1763916,$630-645
36395,Nicholas Macdonald,M,10,Ford High School,46,66,13,Government,2739,1763916,$630-645
36396,Michael Hill,M,12,Ford High School,85,76,13,Government,2739,1763916,$630-645
36397,Rebecca Doyle,F,9,Ford High School,46,66,13,Government,2739,1763916,$630-645
36398,Justin Hill,M,11,Ford High School,69,42,13,Government,2739,1763916,$630-645
36399,Julia Gallagher,F,9,Ford High School,67,70,13,Government,2739,1763916,$630-645
36400,Emily Hooper,F,9,Ford High School,49,63,13,Government,2739,1763916,$630-645
36401,Mary Smith,F,10,Ford High School,74,91,13,Government,2739,1763916,$630-645
36402,Erika Wade,F,11,Ford High School,96,90,13,Government,2739,1763916,$630-645
36403,Susan Grant,F,9,Ford High School,99,79,13,Government,2739,1763916,$630-645
36404,Carlos Gonzalez,M,12,Ford High School,84,73,13,Government,2739,1763916,$630-645
36405,Sean Chandler,M,11,Ford High School,89,88,13,Government,2739,1763916,$630-645
36406,Jeremy Taylor,M,12,Ford High School,42,51,13,Government,2739,1763916,$630-645
36407,Erica Snyder,F,12,Ford High School,91,81,13,Government,2739,1763916,$630-645
36408,Ethan Schmidt,M,10,Ford High School,91,75,13,Government,2739,1763916,$630-645
36409,George Atkinson,M,9,Ford High School,69,49,13,Government,2739,1763916,$630-645
36410,Christopher Howe,M,12,Ford High School,50,84,13,Government,2739,1763916,$630-645
36411,Robert Harris,M,12,Ford High School,63,41,13,Government,2739,1763916,$630-645
36412,Matthew Pacheco,M,12,Ford High School,61,70,13,Government,2739,1763916,$630-645
36413,Jason Edwards,M,9,Ford High School,87,49,13,Government,2739,1763916,$630-645
36414,Melissa Mendez,F,9,Ford High School,66,97,13,Government,2739,1763916,$630-645
36415,Larry Kirk,M,9,Ford High School,54,86,13,Government,2739,1763916,$630-645
36416,Kimberly Black,F,9,Ford High School,59,72,13,Government,2739,1763916,$630-645
36417,Joseph Clark,M,10,Ford High School,66,63,13,Government,2739,1763916,$630-645
36418,Mark Galvan,M,12,Ford High School,66,88,13,Government,2739,1763916,$630-645
36419,Hailey Brewer,F,10,Ford High School,75,53,13,Government,2739,1763916,$630-645
36420,Michele Powell,F,9,Ford High School,90,81,13,Government,2739,1763916,$630-645
36421,Paige Johnson,F,10,Ford High School,89,86,13,Government,2739,1763916,$630-645
36422,Mary Rogers,F,9,Ford High School,82,49,13,Government,2739,1763916,$630-645
36423,Elizabeth Noble,F,11,Ford High School,47,96,13,Government,2739,1763916,$630-645
36424,Larry Rivers,M,11,Ford High School,52,43,13,Government,2739,1763916,$630-645
36425,Eric Brown,M,12,Ford High School,98,73,13,Government,2739,1763916,$630-645
36426,Veronica Townsend,F,9,Ford High School,77,88,13,Government,2739,1763916,$630-645
36427,Michele Finley,F,10,Ford High School,49,86,13,Government,2739,1763916,$630-645
36428,Cindy Hayes,F,12,Ford High School,98,63,13,Government,2739,1763916,$630-645
36429,Crystal Spencer,F,12,Ford High School,86,82,13,Government,2739,1763916,$630-645
36430,Rebecca Sherman,F,10,Ford High School,78,47,13,Government,2739,1763916,$630-645
36431,Maria Johnson,F,9,Ford High School,86,84,13,Government,2739,1763916,$630-645
36432,Rachel Hurst,F,10,Ford High School,94,39,13,Government,2739,1763916,$630-645
36433,Herbert Decker,M,9,Ford High School,96,69,13,Government,2739,1763916,$630-645
36434,Ryan Fowler,M,11,Ford High School,82,90,13,Government,2739,1763916,$630-645
36435,Autumn Moore,F,9,Ford High School,86,55,13,Government,2739,1763916,$630-645
36436,Belinda Frost,F,9,Ford High School,73,78,13,Government,2739,1763916,$630-645
36437,Randall Rivera,M,11,Ford High School,41,78,13,Government,2739,1763916,$630-645
